tweet_id,username,created_at,tweet,retweet_count,place,location
17111,PoliticalCupid,"2021-01-06 15:30:58","RT @MarkGerretsen: Here’s a thought: how about we let *health professionals* decide who gets a vaccine and when. You know...instead of tryi…",0,NULL,"Floating around somewhere "
17112,TheJuggler2020,"2021-01-06 15:30:58","This is typical of @jkenney. #FireKenney @JustinTrudeau please note this. Canadians know these Cons don’t care abou… https://t.co/1Eg42VYUbA",0,NULL,NULL
17113,donovansa,"2021-01-06 15:30:59","I will not get any vaccine, end of story! #covid #vaccine #poison #mindcontrol #sheeple #NoVaccineForMe",0,NULL,"Roodepoort, South Africa"
17114,DonTrader11,"2021-01-06 15:30:59","RT @nypost: Dentists in California can now administer COVID-19 vaccine https://t.co/mPBpiFcFo8 https://t.co/x5SH1Tkwui",0,NULL,NULL
17115,MarkSeddon1962,"2021-01-06 15:30:59","RT @MiddleEastEye: "Though Israel is the occupying power in the West Bank and Gaza and, as such, has responsibility for the Palestinian pop…",0,NULL,UK
17116,gonzo_30531,"2021-01-06 15:30:59","RT @CTVNews: COVID-19 vaccine rollout urgent as new strains take hold https://t.co/tJQCJZvsZk https://t.co/LxG6gS5FRf",0,NULL,FL
17117,judefrances,"2021-01-06 15:30:59","RT @DMR09: Can @staceyabrams head up COVID-19 vaccine distribution now? 

While she’s saving democracy, can she literally save lives, too?",0,NULL,NULL
17118,PatriotMo4Trump,"2021-01-06 15:30:59","RT @nypost: Dentists in California can now administer COVID-19 vaccine https://t.co/mPBpiFcFo8 https://t.co/x5SH1Tkwui",0,NULL,"Texas  "
17119,declamare,"2021-01-06 15:31:00","Boris letting us fall behind despite a head-start, we need to do so much better",0,NULL,outside
17120,andrewgoodson18,"2021-01-06 15:31:01","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
17121,CatCorbitt,"2021-01-06 15:31:01","RT @AliNouriPhD: 1/Outrageous to deny undocumented workers, including those in meatpacking, access to vaccines. This industry relies on for…",0,NULL,"Tennessee, USA"
17122,EricKahn14,"2021-01-06 15:31:01","@Humanisticus @KaynarOhad @CharlieAngusNDP @guardian @washingtonpost @IrwinCotler Palestinians are getting vaccinat… https://t.co/n9pfoSZYxX",0,NULL,NULL
17123,globalfirstnews,"2021-01-06 15:31:02","RT @lastminutesnews: Covid-19: Turning our bodies into vaccine factories - https://t.co/wYeGXPJ0Uh: OPINION: If the approach being taken by…",0,NULL,Globally-Worldwide
17124,InglesAdvantage,"2021-01-06 15:31:02","RT @InglesAdvantage: Please share! @theshelbyreport @Grocerying @SN_news @TVReporterSteph",0,NULL,"Black Mountain, NC"
17125,MadelyneRants,"2021-01-06 15:31:02","RT @jmonkatthestate: A top SC hospital - Lex Med - wants more DHEC guidance before wider COVID-19 vaccine rollout
https://t.co/d3wZzU48vU",0,NULL,"Lowcountry South Carolina"
17126,carriewarrie1,"2021-01-06 15:31:02","@SaltyDuchess @Johnfis08605918 I don't disagree that a vaccine for the very vulnerable is a good idea, but the figu… https://t.co/5LLZqdHNPd",0,NULL,"England, United Kingdom"
17127,VOAStevenson,"2021-01-06 15:31:03","Who Has Priority for China's COVID-19 Vaccine? https://t.co/oTCNSFS4sQ @thatsshanghai",0,NULL,"Washington DC"
17128,CarnellAnita,"2021-01-06 15:31:04","RT @CarolineCoramUK: ‘A political moment to make a decision on how we manage this virus’ ... what an odd phrase to use.",0,NULL,"King’s Lynn, Norfolk"
17129,BidiManuel,"2021-01-06 15:31:03","@Nebraskagov @GovRicketts How hateful and stupidly short sighted you have to be to deny covid vaccine to workers? https://t.co/99zaxf09sM",0,NULL,NULL
17130,pmharland1066,"2021-01-06 15:31:04","RT @OARichardEngel: Israel is rolling out the #Covid19 #vaccine much faster than any other nation. @RichardEngel has the details on the cou…",0,NULL,"Tigard, OR"
17131,Destroy_ALEC,"2021-01-06 15:31:04","RT @ballerinaX: Good move ! https://t.co/wBnpV8OvoJ",0,NULL,"ALEC MUST SEE"
17132,SGailAdam,"2021-01-06 15:31:04","'This seems like genocide': Billionaire investor Bill Ackman slams delays in getting the COVID vaccine to the elder… https://t.co/9quNUzhwym",0,NULL,"California, USA"
17133,manicmckinnon,"2021-01-06 15:31:04","i’m getting the covid vaccine today maybe it’ll have a side effect of serotonin",0,NULL,"she/her 22"
17134,ginalazarus153,"2021-01-06 15:31:04","RT @NewYorkGOP: It's way past time to blow the lid off Cuomo's smoke and mirror show. He is hiding the vaccine stats because they are a nat…",0,NULL,"Upstate NY, USA"
17135,howlin32,"2021-01-06 15:31:04","@FolkHull @VintiquesMark @ClintSpoon wow is that true ? seems bonkers anywhere that gives the flue vaccine should be giving the covid jab",0,NULL,shropshire
17136,RogueLoonWoman7,"2021-01-06 15:31:04","RT @darakass: Reposting the link:

https://t.co/pXsWNJEnGh",0,NULL,"The Earth"
17137,uwanttocomplain,"2021-01-06 15:31:05","RT @DrHoenderkamp: I am astounded to read doctors who have had confirmed Covid thinking it doesn’t give them immunity. If getting the disea…",0,NULL,NULL
17138,MrRamphisa,"2021-01-06 15:31:05","RT @ThalaMsutu77: People here haven’t had polio in their lifetime cos of vaccines but won’t take a Covid vaccine cos of someone’s video on…",0,NULL,"Pretoria, South Africa"
17139,LAMcbelfast,"2021-01-06 15:31:06","RT @LouiseMCullen: As of yesterday, more than 50,000 people have received their first dose of the Covid-19 vaccine, @RobinSwannMoH tells th…",0,NULL,"Belfast, Northern Ireland"
17140,desh_bhkt,"2021-01-06 15:31:06","RT @airnewsalerts: Countrywide COVID-19 vaccine dry run to be held on Friday

https://t.co/LfZr4ljsAG",0,NULL,"dabru dabru dabru.hahahaha.com"
17141,MikeAdamsAg,"2021-01-06 15:31:06","Brock Slabach, Sr VP National Rural Health Association joins me today to discuss logistics challenges and bottlenec… https://t.co/QCmfr1yux7",0,NULL,NULL
17142,KFDWB,"2021-01-06 15:31:06","@KFDWB @K4DWB talk about SDGs https://t.co/cUggr7rn19 / We are relaying divers information from divers sources on o… https://t.co/qpoiZJNBeD",0,NULL,Austria
17143,SwimPatricia,"2021-01-06 15:31:08","@tanyakersey Considering that half of the people getting a vaccine are 1. Ending up with covid-19 2. Getting antibo… https://t.co/P3Dt90orLm",0,NULL,"OZ, NorCal"
17144,hummingbird1405,"2021-01-06 15:31:08","RT @BillGates: It’s great to see India’s leadership in scientific innovation and vaccine manufacturing capability as the world works to end…",0,NULL,"Mumbai, India"
17145,AdoreAppys,"2021-01-06 15:31:08","RT @hunterathelen1: Just like the free places in Edinburgh University.
She takes the money, we foot the bill.
Have you had enough of Scotla…",0,NULL,UK
17146,DallasWoodhouse,"2021-01-06 15:31:09","Chief Justice has spoken to @NC_Governor about getting court personal Covid-19 vaccine ASAP.  @CarolinaJournal… https://t.co/nmzqD8KmWI",0,NULL,"Raleigh, NC"
17147,itsnaoria,"2021-01-06 15:31:09","@UnivHealthSA is something wrong with your covid vaccine appt website? I finally got an appointment time then when… https://t.co/vdry8XSLur",0,NULL,"Texas, USA"
17148,NasharatM,"2021-01-06 15:31:09","RT @AadeshRawal: Zee reporter who takes Covaxin on Tuesday , complains of fever &amp; stiffness in hands. 

https://t.co/3Ov4vOFTNI",0,NULL,NULL
17149,DaveThaDude1,"2021-01-06 15:31:09","RT @nypost: Dentists in California can now administer COVID-19 vaccine https://t.co/mPBpiFcFo8 https://t.co/x5SH1Tkwui",0,NULL,NULL
17150,Nimmi098,"2021-01-06 15:31:10","WHO asks patients to take two doses of Pfizer COVID-19 vaccine in 21-28 days https://t.co/q9adjRVGkR",0,NULL,NULL
17151,icoexplorer,"2021-01-06 15:31:10","RT @jcho710: "27-Year-Old Canadian Healthcare Worker Faints and Suffers Multiple Seizures After Pfizer Experimental COVID Vaccine." Amazing…",0,NULL,NULL
17152,slothbecca,"2021-01-06 15:31:10","Important to consider when debunking and educating others

https://t.co/hUsXAaO58E",0,NULL,"New York, USA"
17153,harris516,"2021-01-06 15:31:12","RT @rexglacer: Resign for your epic corruption &amp; your abysmal failure to act during COVID resulting in over 15,000 dead Canadians due to yo…",0,NULL,NULL
17154,missdiamond59,"2021-01-06 15:31:12","@KLFY Do you really want this in your body? A Pharmacist left a vaccine out for two days and gave it to 45 people.… https://t.co/PT71EB29oS",0,NULL,"United States"
17155,2010_dts,"2021-01-06 15:31:13","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,"Phoenix, AZ"
17156,BorealJo,"2021-01-06 15:31:14","RT @bruce_arthur: Which, of course, is owned by Facebook, as is WhatsApp, which has had its own misinformation problem. I mean, the problem…",0,NULL,"Northern Ontario Canada"
17157,LiseTousignant,"2021-01-06 15:31:14","RT @CityNewsMTL: Appointments for second dose of COVID 19 vaccine cancelled in Quebec https://t.co/Eu1IHgr8pH",0,NULL,NULL
17158,CBCAlerts,"2021-01-06 15:31:16","More @CBCNews: 7-day average of new daily cases in Ont. tops 3,000. Locally, 805 new cases in Toronto, 523 in Peel,… https://t.co/TiV1xQW4CU",0,NULL,Toronto
17159,SandySue212,"2021-01-06 15:31:16","RT @BetteMidler: The guy who destroyed 500 doses of COVID vaccine is a conspiracy nut who believes the vaccine will change people's DNA. Th…",0,NULL,NULL
17160,BenMercel,"2021-01-06 15:31:17","@Mark_J_Harper @MattHancock Deaths from Vaccines will be blamed on Covid. That’s their next move in this vaccine rollout... you’re welcome",0,NULL,NULL
17161,Tanu92533826,"2021-01-06 15:31:17","RT @EconomicTimes: Reopening of schools in Delhi will depend on availability of COVID vaccine: Manish Sisodia
Track #Covid19 latest updates…",0,NULL,NULL
17162,LornaGibb,"2021-01-06 15:31:18","Heartily sick of the illogic of this kind of rubbish.  Needed the 'clout of a bigger country' but somehow, complete… https://t.co/LVCQWpmxhf",0,NULL,"Europe, The World"
17163,general_metsing,"2021-01-06 15:31:18","@akreana_ #keadrive... Covid-19 vaccine distribution must be corruption free",0,NULL,"South Africa,Bloemfontein"
17164,hamzadawud,"2021-01-06 15:31:19","RT @latimes: The compressor on a freezer storing hundreds of doses of the Moderna COVID-19 vaccine had stopped working.

With the minutes t…",0,NULL,"Massachusetts, USA"
17165,breathfight,"2021-01-06 15:31:20","RT @AntifaGuerrilla: The @CDCgov now states anyone who has any kind of allergic reaction in the past to any Pfizer vaccine should NOT get t…",0,NULL,NULL
17166,artbyjarl,"2021-01-06 15:31:20","@AliciaMarieBODY I finally had to block my favorite because her harmful ignorance knows no bounds. She is convinced… https://t.co/ARXpvAt64l",0,NULL,NULL
17167,GaughanDominick,"2021-01-06 15:31:20","Absolutely, our Gardai protect and provide a fantastic service to our People and our Country, its time that our Gar… https://t.co/1VUJUlsHMD",0,NULL,"Gorey, Co. Wexford, Ireland"
17168,JoolzVeck,"2021-01-06 15:31:21","RT @DrHoenderkamp: I am astounded to read doctors who have had confirmed Covid thinking it doesn’t give them immunity. If getting the disea…",0,NULL,NULL
17169,halidon3k,"2021-01-06 15:31:21","RT @malini_aisola: This “exclusive” is totally inaccurate.

Please don’t go by information in the thread which is extremely poorly informed…",0,NULL,Bharat
17170,TXNewsLopez,"2021-01-06 15:31:21","Congressman Kevin Brady tests positive for COVID-19 weeks after receiving first dose of Pfizer vaccine https://t.co/Dj5J3VCvVp",0,NULL,"Houston, TX"
17171,fuhteeemuh,"2021-01-06 15:31:21","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,-
17172,darezanii,"2021-01-06 15:31:21","RT @channelstv: COVID-19: France Defends Vaccine Rollout, Denies Favouritism
https://t.co/HivsgvIiEB https://t.co/WltusoSKC4",0,NULL,"In My Head"
17173,timmallet4,"2021-01-06 15:31:22","@rickwingrove @ChrisWickNews Covid 19 is a vaccine sales pitch.",0,NULL,NULL
17174,FairviewSaint,"2021-01-06 15:31:22","RT @gary_weiss: A cancer patient I know on chemo---a retired Times reporter, ironically---is denied a #COVID shot. Meanwhile healthy people…",0,NULL,"Behind you"
17175,AlastairRedman,"2021-01-06 15:31:23","RT @Douglas4Moray: As Covid-19 case numbers and deaths tragically continue to rise throughout Scotland, the SNP are still trying to force a…",0,NULL,NULL
17176,amykoehler,"2021-01-06 15:31:23","How is this ok?",0,NULL,NULL
17177,EAMiller49,"2021-01-06 15:31:23","RT @GrantB59775963: As the Daily Mail, (Tory  voters Bible) is featuring this article perhaps the government will rethink about having 12 w…",0,NULL,NULL
17178,jeffreyharley,"2021-01-06 15:31:24","If you or a loved one is over 75 years of age &amp; reside in Kalamazoo County, you can call Kalamazoo County Health De… https://t.co/BFPuxPlidm",0,NULL,"Kalamazoo, MI"
17179,DevonSAB,"2021-01-06 15:31:24","Please be aware of Fake NHS COVID-19 Vaccine Text Alerts. 
Remember, the NHS will never ask for your payment detail… https://t.co/vYGUdrrclO",0,NULL,"Exeter, England"
17180,UChicagoSSA,"2021-01-06 15:31:26","RT @haroldpollack: I should add that significant vaccine hesitance among CILA staff strengthens the case for rapid immunization of CILA res…",0,NULL,"Chicago, IL, USA"
17181,PhantomPower14,"2021-01-06 15:31:26","Boris Johnson
- oversaw possibly the world’s worst Covid response
- billions in failed projects and dodgy contracts… https://t.co/bBPdLnu4CY",0,NULL,Scotland
17182,sundy_b,"2021-01-06 15:31:26","@dhanulec @drdavidsamadi @realDonaldTrump Federal govt should help facilitate, which DT did by streamlining the vac… https://t.co/FDf3VMQZLD",0,NULL,"Ohio, USA"
17183,Auchterturra,"2021-01-06 15:31:27","RT @sblack505: Meanwhile, Scottish hospitals are gearing up to take COVID patients from England, as they have run out of ICU beds down ther…",0,NULL,NULL
17184,EmoryEM,"2021-01-06 15:31:27","Today at 3 p.m. EST, Dr. Satish Pillai, Senior Liaison to Operation Warp Speed from the CDC COVID-19 Vaccine Task F… https://t.co/vdJ6S9Ght6",0,NULL,"Atlanta, GA "
17185,chrystaldragon,"2021-01-06 15:31:28","RT @NHSEngland: The COVID-19 vaccine, just like any other vaccine, works by teaching your immune system how to defend itself against attack…",0,NULL,"Islington London N5 1XL"
17186,Rob_McConnach,"2021-01-06 15:31:28","RT @MrStache9: When did Trudeau say that murderers will get shots before seniors. Post the video.",0,NULL,"Toronto, Ontario"
17187,DangerBonesA,"2021-01-06 15:31:28","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"Phoenix, AZ"
17188,EmmyObogbare,"2021-01-06 15:31:29",Fact..,0,NULL,Warri..
17189,MosebiThejane,"2021-01-06 15:31:30","RT @CNN: These civil rights icons received the Covid-19 vaccine, and they're encouraging Black America to do the same. https://t.co/DxBJ4ix…",0,NULL,NULL
17190,surjit38,"2021-01-06 15:31:30","RT @RajbirS44827700: Do you know what documents are required for the registration of eligible beneficiaries? Here is the list of Photo IDs…",0,NULL,"Hamirpur HP"
17191,lilomatic,"2021-01-06 15:31:30","Our African traditional herbs work. More power to the @tanzania government administration for believing and impleme… https://t.co/y0UDQxTvKa",0,NULL,"Harare, Zimbabwe"
17192,red_redberry,"2021-01-06 15:31:30","RT @WSJ: Moderna said it is making investments and adding staff to make as much as one billion doses of its Covid-19 vaccine this year http…",0,NULL,Chile
17193,OfsMax,"2021-01-06 15:31:31","US COVID-19: United Airlines transporting COVID vaccine from Belgium to hub at Chicago O'Hare International Airport… https://t.co/oB2zdeYlu1",0,NULL,NULL
17194,BlinkeredBrits,"2021-01-06 15:31:31","10’s of Thousands more will be unemployed, in debt, lost houses, lost businesses, lost hope, lost everything, dying… https://t.co/d49YNpEXiN",0,NULL,"Outside the London Bubble"
17195,Stock_Market_Pr,"2021-01-06 15:31:32","Walgreens Expects to Complete Administration of COVID-19 Vaccine First Doses in Skilled Nursing Facilities by Janua… https://t.co/j8hv2kNTfJ",0,NULL,NULL
17196,beevillacorta,"2021-01-06 15:31:32","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,NULL
17197,thecourieruk,"2021-01-06 15:31:32","Jag jab: Boris Johnson says ‘there would be no Covid vaccine’ in independent Scotland https://t.co/ZzG8wOPeTl https://t.co/MDZccJq0eO",0,NULL,"Dundee, UK"
17198,bea_beattie,"2021-01-06 15:31:33","RT @Reuters: Moderna COVID-19 vaccine approved in Europe, Dutch play catch-up https://t.co/bKqXrbtUcK https://t.co/579FJPkapS",0,NULL,"St. George ON Canada (xOttawa)"
17199,brandy_doan,"2021-01-06 15:31:34","This is precisely why I quit Facebook and Instagram. #takeoutthetrash #misinformation #COVID19 #CovidVaccine",0,NULL,"Toronto, Ontario"
